,ID,Priority,Family_type,First_stage,Start_time_S1,Finish_time_S1,Processing_Time_S1,Second_stage,Start_time_S2,Finish_Time_S2,Processing_Time_S2,Third_stage,Start_time_S3,Finish_time_S3,Processing_Time_S3,Fourth_stage,Start_time_s4,Finish_time,Processing_Time_S4,Overall_processing_time,Overall_waiting_time,Tardiness,BREAKS
152,157,18,20,SMD_4,14729,14831,102,AOI_0,15302,15369,67,SS_3,15369,15536,167,0,0,0,0,336,15200,0,0
153,8,19,36,SMD_0,13615,14511,896,AOI_2,14511,15491,980,0,0,0,0,CC_1,15559,15800,241,2117,13683,0,0
154,57,19,28,SMD_2,1259,1425,166,AOI_3,1425,1518,93,SS_4,1518,1608,90,0,0,0,0,349,1259,0,0
155,72,19,20,SMD_4,14831,14928,97,AOI_1,15508,15576,68,SS_3,15576,15631,55,CC_1,15800,15944,144,364,15580,0,0
156,76,19,2,SMD_1,11208,12121,913,AOI_3,12533,14228,1695,SS_2,14228,15037,809,0,0,0,0,3417,11620,0,1
157,83,19,4,SMD_4,10652,10830,178,AOI_4,10830,10910,80,0,0,0,0,CC_1,11430,11598,168,426,11172,0,0
158,140,19,31,SMD_2,13153,14072,919,AOI_0,14072,14313,241,SS_0,14313,15087,774,CC_0,15087,15736,649,2583,13153,0,0
159,155,19,11,SMD_3,9007,9843,836,AOI_2,9843,10099,256,0,0,0,0,0,0,0,0,1092,9007,0,0
0,12,1,34,SMD_0,0,402,402,AOI_2,402,781,379,0,0,0,0,CC_1,781,979,198,979,0,0,0
1,23,1,37,SMD_1,0,354,354,AOI_0,354,441,87,SS_0,441,592,151,CC_1,592,696,104,696,0,0,0
2,131,1,29,SMD_3,0,37,37,AOI_0,37,90,53,SS_0,90,138,48,0,0,0,0,138,0,0,0
3,29,1,18,SMD_0,402,1155,753,AOI_1,1155,1457,302,SS_2,1457,2127,670,CC_0,2243,2441,198,1923,518,0,0
4,75,1,20,SMD_4,0,189,189,AOI_1,189,766,577,SS_0,766,1021,255,0,0,0,0,1021,0,0,0
5,78,1,29,SMD_3,37,172,135,AOI_0,172,230,58,SS_0,230,339,109,0,0,0,0,302,37,0,0
6,81,1,28,SMD_2,0,723,723,AOI_0,723,1170,447,SS_0,1170,1600,430,CC_0,1600,1776,176,1776,0,0,0
7,6,2,21,SMD_1,1159,1489,330,AOI_1,1489,1815,326,SS_3,1815,2072,257,CC_0,2441,2485,44,957,1528,0,0
8,49,2,39,SMD_1,2345,2863,518,AOI_1,2863,2955,92,SS_0,2955,3078,123,CC_0,3078,3154,76,809,2345,0,0
9,66,2,19,SMD_1,1489,1750,261,AOI_3,1813,2101,288,SS_2,2127,2284,157,CC_1,2295,2522,227,933,1589,0,0
10,84,2,33,SMD_3,1835,1943,108,AOI_2,1944,2039,95,SS_3,2072,2202,130,0,0,0,0,333,1869,0,0
11,93,2,28,SMD_2,723,881,158,AOI_1,881,1058,177,SS_2,1058,1153,95,CC_0,1153,1203,50,480,723,0,0
12,115,2,38,SMD_1,1813,1955,142,AOI_1,1955,1996,41,0,0,0,0,CC_1,2089,2239,150,333,1906,0,0
13,125,2,31,SMD_4,233,1232,999,AOI_0,1232,2075,843,0,0,0,0,0,0,0,0,1842,233,0,0
14,154,2,39,SMD_4,1232,1555,323,AOI_3,1555,1813,258,SS_1,1813,2141,328,0,0,0,0,909,1232,0,0
15,37,3,14,SMD_2,3119,3614,495,AOI_0,3614,4563,949,SS_1,4563,4769,206,CC_0,4769,5040,271,1921,3119,0,2
16,98,3,3,SMD_2,1425,1667,242,AOI_4,1667,1840,173,0,0,0,0,CC_1,1840,2089,249,664,1425,0,0
17,110,3,13,SMD_2,2062,2176,114,AOI_0,2176,2219,43,SS_0,2219,2267,48,CC_1,2522,2568,46,251,2317,0,0
18,118,3,32,SMD_4,1555,2550,995,AOI_0,2550,3458,908,SS_0,3458,5089,1631,CC_1,5315,6217,902,4436,1781,997,1
19,13,4,20,SMD_4,4595,5571,976,AOI_2,5667,6010,343,SS_0,6010,6454,444,CC_1,6637,6831,194,1957,4874,306,0
20,15,4,33,SMD_3,1943,2085,142,AOI_0,2085,2125,40,0,0,0,0,CC_1,2239,2295,56,238,2057,0,0
21,55,4,16,SMD_3,4957,5290,333,AOI_4,5290,5397,107,SS_3,5397,5697,300,CC_1,6831,7105,274,1014,6091,580,0
22,86,4,1,SMD_2,4495,4592,97,AOI_0,4609,4722,113,SS_1,4769,4832,63,0,0,0,0,273,4559,0,0
23,87,4,28,SMD_2,881,928,47,AOI_2,928,1003,75,SS_1,1003,1095,92,0,0,0,0,214,881,0,0
24,107,4,39,SMD_1,2863,4483,1620,AOI_4,4483,5242,759,SS_2,5242,5929,687,0,0,0,0,3066,2863,0,2
25,116,4,5,SMD_0,5142,5383,241,AOI_4,5397,5703,306,SS_1,5777,5931,154,CC_1,6217,6265,48,749,5516,0,0
26,137,4,30,SMD_1,5589,5743,154,AOI_0,5786,5842,56,SS_0,5866,5945,79,CC_1,6265,6408,143,432,5976,0,0
27,145,4,13,SMD_2,2176,2248,72,AOI_0,2248,2302,54,SS_0,2302,2385,83,0,0,0,0,209,2176,0,0
28,5,5,2,SMD_2,5275,5394,119,AOI_4,5703,6160,457,SS_3,6160,6240,80,CC_0,6857,6911,54,710,6201,0,0
29,7,5,11,SMD_0,5800,6746,946,AOI_0,6879,7036,157,SS_1,7036,7308,272,CC_1,7317,7490,173,1548,5942,0,0
30,17,5,11,SMD_0,5383,5800,417,AOI_0,5842,6116,274,SS_2,6116,6338,222,CC_1,7105,7175,70,983,6192,0,0
31,54,5,10,SMD_1,5743,6616,873,AOI_4,6616,7051,435,SS_2,7051,8549,1498,0,0,0,0,2806,5743,719,1
32,80,5,23,SMD_1,1955,2345,390,AOI_0,2345,2540,195,SS_0,2540,2705,165,CC_0,2705,2830,125,875,1955,0,0
33,94,5,19,SMD_1,1750,1813,63,AOI_1,1815,1951,136,SS_0,1997,2197,200,0,0,0,0,399,1798,0,0
34,106,5,37,SMD_1,354,475,121,AOI_0,475,525,50,0,0,0,0,CC_0,525,578,53,224,354,0,0
35,144,5,22,SMD_2,6370,6631,261,AOI_0,6668,6715,47,SS_0,6715,6806,91,CC_0,6911,7000,89,488,6512,0,0
36,1,6,36,SMD_3,6892,6981,89,AOI_4,7051,7092,41,SS_0,7092,7156,64,CC_1,7175,7317,142,336,6981,0,0
37,16,6,24,SMD_4,6625,6997,372,AOI_0,7036,7137,101,SS_3,7137,7266,129,CC_1,7490,7633,143,745,6888,0,0
38,19,6,1,SMD_2,4592,5275,683,AOI_1,5275,6152,877,0,0,0,0,CC_1,6408,6637,229,1789,4848,0,0
39,32,6,29,SMD_3,172,1056,884,AOI_2,1056,1944,888,0,0,0,0,CC_0,1944,2243,299,2071,172,0,0
40,90,6,28,SMD_2,928,982,54,AOI_3,982,1033,51,SS_0,1033,1077,44,CC_1,1077,1125,48,197,928,0,0
41,95,6,27,SMD_1,7459,7574,115,AOI_1,7574,7635,61,SS_4,7695,7828,133,CC_1,7845,7899,54,363,7536,0,0
42,96,6,29,SMD_3,1056,1735,679,AOI_4,1840,1925,85,SS_4,1925,2205,280,CC_1,2568,2775,207,1251,1524,0,0
43,103,6,35,SMD_1,6616,6905,289,AOI_3,6929,7214,285,SS_4,7245,7695,450,CC_0,7695,7748,53,1077,6671,0,0
44,35,7,35,SMD_1,6905,7266,361,AOI_1,7266,7486,220,SS_3,7486,7701,215,0,0,0,0,796,6905,0,0
45,61,7,13,SMD_2,2248,3119,871,AOI_2,3119,4642,1523,SS_4,4642,5895,1253,CC_0,6205,6857,652,4299,2558,0,2
46,74,7,26,SMD_4,7912,9638,1726,AOI_4,9805,10677,872,SS_3,10781,11560,779,0,0,0,0,3377,8183,1120,1
47,105,7,9,SMD_3,7214,8816,1602,AOI_1,8816,10069,1253,0,0,0,0,0,0,0,0,2855,7214,0,2
48,128,7,20,SMD_4,5571,6220,649,AOI_1,6220,6388,168,SS_2,6388,6520,132,CC_1,7633,7755,122,1071,6684,0,0
49,130,7,33,SMD_3,2085,2379,294,AOI_1,2379,2571,192,SS_1,2571,2691,120,CC_1,2775,2915,140,746,2169,0,0
50,146,7,7,SMD_3,8816,8996,180,AOI_0,8996,9422,426,SS_1,9422,9549,127,CC_1,9675,9787,112,845,8942,0,0
51,152,7,12,SMD_3,10022,10984,962,AOI_3,11164,12089,925,SS_1,12089,13655,1566,CC_1,13776,14164,388,3841,10323,3724,1
52,21,8,6,SMD_0,9057,9219,162,AOI_4,9286,9454,168,0,0,0,0,CC_0,9546,9605,59,389,9216,0,0
53,30,8,26,SMD_4,9638,9811,173,AOI_0,9918,10122,204,SS_1,10122,10324,202,CC_0,10324,10384,60,639,9745,0,0
54,33,8,6,SMD_0,9219,9570,351,AOI_0,9619,9918,299,SS_1,9918,10109,191,CC_1,10109,10151,42,883,9268,0,0
55,41,8,36,SMD_3,6981,7084,103,AOI_1,7092,7150,58,SS_4,7150,7245,95,CC_1,7755,7798,43,299,7499,0,0
56,120,8,4,SMD_4,10203,10347,144,AOI_3,10471,10539,68,SS_4,10539,10792,253,0,0,0,0,465,10327,0,0
57,122,8,31,SMD_1,9171,9920,749,AOI_1,10069,10655,586,SS_0,10655,11471,816,CC_0,11471,11648,177,2328,9320,0,0
58,133,8,24,SMD_4,6997,7912,915,AOI_0,7912,8956,1044,SS_1,8956,9298,342,CC_0,9298,9546,248,2549,6997,0,2
59,158,8,15,SMD_2,8952,9077,125,AOI_0,9422,9619,197,0,0,0,0,CC_0,9619,9688,69,391,9297,0,0
60,160,8,6,SMD_0,9570,9809,239,AOI_0,10122,10298,176,SS_3,10298,10385,87,0,0,0,0,502,9883,0,0
61,3,9,39,SMD_1,4588,5589,1001,AOI_3,6099,6929,830,0,0,0,0,0,0,0,0,1831,5098,0,0
62,14,9,35,SMD_1,7266,7459,193,AOI_2,7459,7527,68,SS_0,7527,7835,308,0,0,0,0,569,7266,0,0
63,18,9,22,SMD_2,7354,8952,1598,AOI_2,8952,10212,1260,SS_2,10212,10826,614,CC_1,11009,11207,198,3670,7537,0,2
64,34,9,13,SMD_1,11487,11608,121,AOI_4,11638,11684,46,SS_3,11684,11761,77,CC_0,11761,11801,40,284,11517,0,0
65,36,9,11,SMD_0,6746,7317,571,AOI_0,7317,7705,388,0,0,0,0,CC_1,7798,7845,47,1006,6839,0,0
66,44,9,1,SMD_4,10615,11639,1024,AOI_4,11684,13454,1770,SS_3,13454,13808,354,CC_1,14164,14347,183,3331,11016,1297,1
67,53,9,4,SMD_4,10347,10437,90,AOI_0,10475,10693,218,0,0,0,0,CC_1,10693,10849,156,464,10385,0,0
68,62,9,33,SMD_3,2379,3331,952,AOI_3,3331,5038,1707,SS_1,5038,5777,739,CC_0,5777,6205,428,3826,2379,0,1
69,85,9,19,SMD_2,9077,10017,940,AOI_2,10212,11229,1017,SS_1,11229,11900,671,0,0,0,0,2628,9272,0,0
70,89,9,8,SMD_2,10872,10965,93,AOI_2,11229,11281,52,SS_2,11281,11345,64,CC_1,11508,11556,48,257,11299,0,0
71,97,9,27,SMD_1,7574,9171,1597,AOI_4,9454,9805,351,SS_0,9805,10557,752,CC_0,10557,10796,239,2939,7857,0,1
72,99,9,2,SMD_2,5394,5457,63,AOI_2,6010,6254,244,SS_3,6254,6456,202,0,0,0,0,509,5947,0,0
73,119,9,26,SMD_4,9811,10164,353,AOI_0,10298,10475,177,SS_3,10475,10781,306,CC_1,10849,11009,160,996,10013,0,0
74,129,9,39,SMD_1,4483,4588,105,AOI_2,4642,4710,68,SS_2,4812,4864,52,CC_1,4864,5315,451,676,4639,0,1
75,150,9,22,SMD_2,6631,7354,723,AOI_3,7354,7930,576,SS_0,7930,9446,1516,CC_1,9787,9937,150,2965,6972,0,1
76,20,10,20,SMD_4,189,233,44,AOI_0,233,290,57,0,0,0,0,CC_0,290,315,25,126,189,0,0
77,26,10,25,SMD_1,12105,13030,925,AOI_3,13238,13974,736,SS_3,13974,14159,185,CC_1,14347,14417,70,1916,12501,62,1
78,43,10,16,SMD_3,5290,6164,874,AOI_0,6164,6601,437,SS_0,6601,6690,89,CC_1,7899,8049,150,1550,6499,0,0
79,52,10,33,SMD_3,3331,4957,1626,AOI_0,4957,5786,829,SS_4,5895,6542,647,CC_1,8049,9064,1015,4117,4947,0,2
80,71,10,27,SMD_0,11792,13610,1818,AOI_4,13619,13994,375,SS_3,14159,14922,763,0,0,0,0,2956,11966,567,1
81,109,10,37,SMD_1,475,1159,684,AOI_3,1159,1282,123,SS_1,1282,1661,379,CC_0,1776,1872,96,1282,590,0,0
82,111,10,28,SMD_2,982,1259,277,AOI_4,1259,1490,231,SS_3,1490,1609,119,CC_1,1609,1777,168,795,982,0,0
83,113,10,3,SMD_2,1667,2062,395,AOI_1,2062,2247,185,0,0,0,0,0,0,0,0,580,1667,0,0
84,121,10,3,SMD_1,11996,12105,109,AOI_3,12187,13238,1051,SS_0,13238,13344,106,CC_1,14417,14492,75,1341,13151,137,1
85,69,11,9,SMD_2,13037,13803,766,AOI_2,13861,14339,478,SS_0,14339,15122,783,CC_1,15410,15708,298,2325,13383,48,0
86,4,11,11,SMD_0,7317,9003,1686,AOI_3,9003,10471,1468,SS_1,10471,10982,511,CC_1,11207,11508,301,3966,7542,0,2
87,25,11,24,SMD_4,13058,13216,158,AOI_2,13284,13861,577,0,0,0,0,CC_0,14243,14311,68,803,13508,0,0
88,31,11,11,SMD_0,9003,9057,54,AOI_4,9057,9286,229,0,0,0,0,CC_1,9289,9436,147,430,9006,0,1
89,51,11,32,SMD_4,2550,2983,433,AOI_1,2983,3549,566,SS_2,3549,4812,1263,0,0,0,0,2262,2550,0,1
90,70,11,36,SMD_3,7084,7214,130,AOI_0,7214,7314,100,SS_0,7314,7495,181,0,0,0,0,411,7084,0,0
91,101,11,16,SMD_3,6164,6520,356,AOI_4,6520,6614,94,SS_1,6614,6922,308,0,0,0,0,758,6164,0,0
92,112,11,33,SMD_2,14054,14149,95,AOI_2,14339,14387,48,SS_1,14387,14464,77,CC_1,14492,14634,142,362,14272,0,0
93,117,11,31,SMD_1,9920,10568,648,AOI_3,10582,10686,104,SS_4,10792,10969,177,CC_0,10969,11037,68,997,10040,0,0
94,135,11,19,SMD_2,10017,10872,855,AOI_3,10872,11164,292,0,0,0,0,CC_0,11164,11286,122,1269,10017,0,0
95,147,11,9,SMD_2,13803,14054,251,AOI_3,14054,14956,902,SS_0,15122,15449,327,0,0,0,0,1480,13969,0,0
96,59,12,27,SMD_0,13610,14521,911,AOI_4,14588,15415,827,SS_4,15418,16191,773,CC_0,16191,17290,1099,3610,13680,325,1
97,42,12,20,SMD_4,13430,14201,771,AOI_2,14387,15292,905,SS_1,15300,15957,657,CC_0,15957,16004,47,2380,13624,0,0
98,45,12,35,SMD_2,11784,12098,314,AOI_0,13442,13606,164,SS_1,13655,14311,656,CC_0,14430,14593,163,1297,13296,0,0
99,104,12,18,SMD_0,1155,1516,361,AOI_4,1516,1661,145,SS_0,1661,1997,336,CC_0,2485,2543,58,900,1643,0,0
100,114,12,5,SMD_3,13444,14398,954,AOI_0,14447,15468,1021,SS_3,15595,16319,724,CC_1,16548,17782,1234,3933,13849,817,1
101,22,13,24,SMD_4,13216,13338,122,AOI_4,13454,13619,165,SS_4,13670,14212,542,CC_0,14311,14430,119,948,13482,0,0
102,47,13,7,SMD_3,8996,9088,92,AOI_3,10539,10582,43,0,0,0,0,0,0,0,0,135,10447,0,0
103,56,13,1,SMD_4,11639,11759,120,AOI_2,11762,11886,124,SS_1,11900,11959,59,CC_1,12050,12193,143,446,11747,0,0
104,58,13,14,SMD_2,3614,4495,881,AOI_0,4563,4609,46,SS_3,4609,5222,613,CC_1,9064,9216,152,1692,7524,0,2
105,92,13,35,SMD_2,12098,13037,939,AOI_1,13528,13791,263,SS_3,13808,13919,111,0,0,0,0,1313,12606,0,1
106,141,13,40,SMD_0,14521,15170,649,AOI_1,15170,15432,262,0,0,0,0,0,0,0,0,911,14521,0,0
107,149,13,11,SMD_4,14588,14815,227,AOI_1,14946,15091,145,SS_2,15174,15846,672,CC_0,15846,15888,42,1086,14802,0,0
108,91,14,6,SMD_0,9809,10258,449,AOI_1,10655,11441,786,SS_2,11441,12017,576,CC_1,12193,12250,57,1868,10382,0,0
109,2,14,5,SMD_3,14398,15248,850,AOI_2,15292,16171,879,SS_0,16171,17591,1420,CC_1,17782,18122,340,3489,14633,0,1
110,10,14,36,SMD_1,14192,14392,200,AOI_1,14655,14737,82,SS_3,14922,15268,346,CC_1,15708,15919,211,839,15080,0,0
111,11,14,21,SMD_1,15288,16225,937,AOI_0,16234,17611,1377,SS_1,17640,18271,631,CC_0,18271,18425,154,3099,15326,0,1
112,27,14,40,SMD_0,15170,15318,148,AOI_4,15415,15471,56,SS_0,15791,15978,187,0,0,0,0,391,15587,0,0
113,39,14,32,SMD_4,2983,4595,1612,AOI_2,4710,5667,957,SS_3,5697,6059,362,CC_0,7000,7176,176,3107,4069,0,1
114,48,14,16,SMD_3,6520,6628,108,AOI_0,6715,6879,164,SS_0,6879,7055,176,0,0,0,0,448,6607,0,0
115,60,14,6,SMD_0,10258,10858,600,AOI_0,10858,11804,946,SS_3,11873,13435,1562,CC_1,14634,14954,320,3428,11526,0,1
116,64,14,1,SMD_4,11759,13058,1299,AOI_0,13606,14447,841,SS_2,14447,15174,727,0,0,0,0,2867,12307,0,1
117,102,14,18,SMD_0,1516,2504,988,AOI_2,2504,2699,195,SS_1,2699,4128,1429,0,0,0,0,2612,1516,0,1
118,148,14,9,SMD_2,14243,15206,963,AOI_3,15262,16273,1011,SS_2,16273,17733,1460,0,0,0,0,3434,14299,0,1
119,9,15,25,SMD_1,13030,13729,699,AOI_1,13791,14655,864,SS_4,14655,15418,763,CC_1,15919,16548,629,2955,13593,0,0
120,65,15,7,SMD_3,9088,10022,934,AOI_4,10677,11638,961,SS_0,11638,13178,1540,CC_1,13178,13776,598,4033,9743,0,2
121,88,15,15,SMD_4,15651,15762,111,AOI_0,15907,15962,55,SS_1,15962,16050,88,0,0,0,0,254,15796,0,0
122,127,15,30,SMD_0,15318,15690,372,AOI_4,15690,16618,928,0,0,0,0,CC_0,17290,17374,84,1384,15990,0,0
123,132,15,8,SMD_2,10965,11784,819,AOI_1,11787,13528,1741,SS_2,13700,14439,739,CC_1,14954,15410,456,3755,11655,0,1
124,139,15,9,SMD_2,15206,16197,991,AOI_3,16273,16330,57,SS_3,16330,17892,1562,CC_1,18122,18311,189,2799,15512,0,1
125,151,15,18,SMD_0,2504,2554,50,AOI_3,2554,2595,41,SS_2,2595,2645,50,CC_1,2915,2963,48,189,2774,0,0
126,159,15,12,SMD_3,10984,11897,913,AOI_2,11897,13284,1387,SS_4,13284,13670,386,0,0,0,0,2686,10984,0,1
127,38,16,6,SMD_0,10858,11120,262,AOI_2,11281,11762,481,SS_3,11762,11873,111,CC_1,11873,12050,177,1031,11019,0,0
128,40,16,24,SMD_4,13338,13430,92,AOI_3,13974,14036,62,SS_0,14173,14234,61,CC_1,18311,18360,49,264,18096,0,0
129,63,16,20,SMD_4,6220,6426,206,AOI_1,6426,7092,666,0,0,0,0,0,0,0,0,872,6220,0,0
130,73,16,29,SMD_3,1735,1835,100,AOI_4,1925,1985,60,SS_1,2141,2296,155,0,0,0,0,315,1981,0,0
131,77,16,26,SMD_4,10164,10203,39,AOI_3,10686,10735,49,SS_2,10826,10868,42,CC_1,11556,11698,142,272,11426,0,0
132,79,16,18,SMD_0,2554,4235,1681,AOI_1,4235,5213,978,SS_0,5213,5866,653,CC_1,9436,9675,239,3551,6124,0,2
133,100,16,18,SMD_0,4235,5142,907,AOI_3,5142,6099,957,SS_1,6099,6469,370,CC_1,9216,9289,73,2307,6982,0,0
134,24,17,15,SMD_4,15762,15894,132,AOI_3,16330,16535,205,SS_4,17582,17799,217,CC_0,17799,17839,40,594,17245,0,0
135,28,17,17,SMD_4,15946,16627,681,AOI_1,16627,16788,161,SS_0,17591,18009,418,0,0,0,0,1260,16749,0,0
136,46,17,20,SMD_4,14201,14588,387,AOI_1,14737,14946,209,SS_0,15449,15791,342,CC_1,18498,18598,100,1038,17560,0,0
137,50,17,30,SMD_0,15690,15945,255,AOI_0,15962,16234,272,SS_1,16234,17640,1406,0,0,0,0,1933,15707,0,1
138,67,17,16,SMD_3,6628,6892,264,AOI_4,7092,7395,303,0,0,0,0,CC_0,7395,7485,90,657,6828,0,0
139,68,17,5,SMD_3,15248,15851,603,AOI_2,16171,16430,259,SS_4,16430,17493,1063,CC_1,18598,18863,265,2190,16673,0,1
140,108,17,13,SMD_1,11608,11720,112,AOI_1,11728,11787,59,SS_1,11959,12058,99,0,0,0,0,270,11788,0,0
141,123,17,25,SMD_1,13729,14192,463,AOI_3,14956,15262,306,SS_3,15268,15595,327,0,0,0,0,1096,14499,0,0
142,134,17,3,SMD_3,15851,17213,1362,AOI_1,17213,18238,1025,SS_0,18238,18725,487,CC_0,18725,18849,124,2998,15851,0,2
143,136,17,17,SMD_0,16000,16114,114,AOI_1,16412,16470,58,SS_4,17536,17582,46,CC_1,18360,18498,138,356,18142,0,0
144,143,17,17,SMD_0,16114,16176,62,AOI_2,16430,16481,51,SS_4,17493,17536,43,CC_0,17536,17586,50,206,17380,0,0
145,82,18,13,SMD_1,11720,11996,276,AOI_3,12089,12187,98,SS_2,12187,13700,1513,CC_1,19417,19596,179,2066,17530,0,1
146,124,18,21,SMD_1,16225,16288,63,AOI_1,16470,16598,128,SS_2,17783,17838,55,CC_1,18905,19057,152,398,18659,0,0
147,126,18,6,SMD_0,11120,11792,672,AOI_0,11804,13442,1638,SS_0,13442,14173,731,CC_1,19596,19865,269,3310,16555,0,1
148,138,18,12,SMD_3,11897,13444,1547,AOI_4,13994,14588,594,SS_1,14588,15300,712,CC_1,19057,19221,164,3017,16204,0,1
149,142,18,33,SMD_2,14149,14243,94,AOI_1,15091,15144,53,SS_2,15846,15966,120,CC_1,18863,18905,42,309,18596,0,0
150,153,18,3,SMD_3,17213,17655,442,AOI_0,17655,17864,209,SS_2,17864,18279,415,CC_1,19221,19417,196,1262,18155,0,0
151,156,18,15,SMD_4,15894,15946,52,AOI_2,16481,17294,813,SS_2,17733,17783,50,0,0,0,0,915,16868,0,1
152,157,18,20,SMD_4,6426,6528,102,AOI_0,6601,6668,67,SS_2,6668,6835,167,0,0,0,0,336,6499,0,0
153,8,19,36,SMD_1,14392,15288,896,AOI_1,15432,16412,980,0,0,0,0,CC_1,19865,20106,241,2117,17989,0,0
154,57,19,28,SMD_2,1259,1425,166,AOI_3,1425,1518,93,SS_4,1518,1608,90,0,0,0,0,349,1259,0,0
155,72,19,20,SMD_4,6528,6625,97,AOI_0,7137,7205,68,SS_0,7205,7260,55,CC_1,9937,9986,49,269,9717,0,0
156,76,19,2,SMD_2,5457,6370,913,AOI_2,6370,7361,991,SS_1,7361,8851,1490,0,0,0,0,3394,5457,0,1
157,83,19,4,SMD_4,10437,10615,178,AOI_0,10693,10773,80,0,0,0,0,CC_1,11698,11771,73,331,11440,0,0
158,140,19,31,SMD_1,10568,11487,919,AOI_1,11487,11728,241,SS_4,11728,13224,1496,CC_0,13224,14243,1019,3675,10568,0,2
159,155,19,11,SMD_4,14815,15651,836,AOI_0,15651,15907,256,0,0,0,0,0,0,0,0,1092,14815,0,0
0,12,1,34,SMD_0,0,402,402,AOI_2,402,781,379,0,0,0,0,CC_1,781,979,198,979,0,0,0
1,23,1,37,SMD_1,0,354,354,AOI_0,354,441,87,SS_0,441,592,151,CC_1,592,696,104,696,0,0,0
2,131,1,29,SMD_3,0,37,37,AOI_0,37,90,53,SS_0,90,138,48,0,0,0,0,138,0,0,0
3,29,1,18,SMD_0,402,1155,753,AOI_1,1155,1457,302,SS_2,1457,2127,670,CC_0,2243,2441,198,1923,518,0,0
4,75,1,20,SMD_4,0,189,189,AOI_1,189,766,577,SS_0,766,1021,255,0,0,0,0,1021,0,0,0
5,78,1,29,SMD_3,37,172,135,AOI_0,172,230,58,SS_0,230,339,109,0,0,0,0,302,37,0,0
6,81,1,28,SMD_2,0,723,723,AOI_0,723,1170,447,SS_0,1170,1600,430,CC_0,1600,1776,176,1776,0,0,0
7,6,2,21,SMD_2,1749,2079,330,AOI_0,2079,2405,326,SS_0,2405,2662,257,CC_0,2662,2706,44,957,1749,0,0
8,49,2,39,SMD_2,2079,2597,518,AOI_3,2597,2689,92,SS_0,2689,2812,123,CC_0,2812,2888,76,809,2079,0,0
9,66,2,19,SMD_2,1425,1686,261,AOI_3,1686,1974,288,SS_0,1974,2131,157,CC_1,2131,2263,132,838,1425,0,0
10,84,2,33,SMD_4,1936,2044,108,AOI_3,2044,2139,95,SS_0,2139,2269,130,0,0,0,0,333,1936,0,0
11,93,2,28,SMD_2,723,881,158,AOI_1,881,1058,177,SS_2,1058,1153,95,CC_0,1153,1203,50,480,723,0,0
12,115,2,38,SMD_1,1159,1301,142,AOI_3,1301,1342,41,0,0,0,0,CC_1,1342,1492,150,333,1159,0,0
13,125,2,31,SMD_4,233,1232,999,AOI_0,1232,2075,843,0,0,0,0,0,0,0,0,1842,233,0,0
14,154,2,39,SMD_3,1056,1379,323,AOI_3,1379,1637,258,SS_0,1637,1965,328,0,0,0,0,909,1056,0,0
15,37,3,14,SMD_0,2554,3049,495,AOI_4,3049,3304,255,SS_0,3318,4286,968,CC_0,4286,5068,782,2500,2568,0,2
16,98,3,3,SMD_1,1301,1543,242,AOI_1,1550,1723,173,0,0,0,0,CC_1,1723,1972,249,664,1308,0,0
17,110,3,13,SMD_1,3037,3151,114,AOI_1,3246,3289,43,SS_1,3338,3386,48,CC_1,3386,3432,46,251,3181,0,0
18,118,3,32,SMD_3,1379,2374,995,AOI_2,2374,3282,908,SS_4,3282,4843,1561,CC_1,5393,6295,902,4366,1929,1075,1
19,13,4,20,SMD_1,3411,5108,1697,AOI_2,5116,5459,343,SS_0,5459,5903,444,CC_1,6915,7109,194,2678,4431,584,1
20,15,4,33,SMD_3,3647,4599,952,AOI_3,4599,4639,40,0,0,0,0,CC_1,6764,6915,151,1143,5772,390,1
21,55,4,16,SMD_0,3227,3560,333,AOI_2,3560,4375,815,SS_1,4375,4675,300,CC_1,7109,7383,274,1722,5661,858,1
22,86,4,1,SMD_4,2044,2141,97,AOI_3,2141,2254,113,SS_2,2254,2317,63,0,0,0,0,273,2044,0,0
23,87,4,28,SMD_2,881,928,47,AOI_2,928,1003,75,SS_1,1003,1095,92,0,0,0,0,214,881,0,0
24,107,4,39,SMD_2,2597,3422,825,AOI_1,3422,4490,1068,SS_0,4490,5177,687,0,0,0,0,2580,2597,0,1
25,116,4,5,SMD_4,4550,4791,241,AOI_0,4791,5097,306,SS_4,5097,5251,154,CC_1,6295,6343,48,749,5594,0,0
26,137,4,30,SMD_4,4791,4945,154,AOI_2,5060,5116,56,SS_0,5177,5256,79,CC_1,6343,6486,143,432,6054,0,0
27,145,4,13,SMD_1,3151,3223,72,AOI_2,3282,3336,54,SS_2,3369,3452,83,0,0,0,0,209,3243,0,0
28,5,5,2,SMD_2,3422,3541,119,AOI_0,3541,4739,1198,SS_1,4739,4819,80,CC_0,5068,5122,54,1451,3671,0,1
29,7,5,11,SMD_2,5033,6024,991,AOI_0,6024,6181,157,SS_1,6181,6453,272,CC_1,7453,7531,78,1498,6033,0,0
30,17,5,11,SMD_4,4945,5362,417,AOI_0,5362,5636,274,SS_2,5636,5858,222,CC_1,7383,7453,70,983,6470,0,0
31,54,5,10,SMD_0,5036,5909,873,AOI_2,5909,6344,435,SS_2,6344,7118,774,0,0,0,0,2082,5036,0,0
32,80,5,23,SMD_0,4646,5036,390,AOI_3,5085,5280,195,SS_0,5280,5445,165,CC_0,5445,5570,125,875,4695,0,0
